img_id,folder_name,category_id,category_abbre,category_full_name
000399.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape
000400.jpg,DIA,6,LS-Dia,Diagonal Lines/Shapes
000401.jpg,POINT_SHAPE_CENT,3,P-Cent,Centered Single Point
000402.jpg,PATTERN,23,PL-Pat,Pattern
000403.jpg,POINT_SHAPE_CENT,3,P-Cent,Centered Single Point
000404.jpg,POINT_SHAPE_CENT,3,P-Cent,Centered Single Point
000405.jpg,POINT_SHAPE_CENT,3,P-Cent,Centered Single Point
000406.jpg,SHAPE_VERTI_ONESIDE,2,S-RoT,Single Shape RoT
000407.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part
000408.jpg,LINE_VERTI3,13,L-Ver3,Vertical Third Line
000409.jpg,PATTERN,23,PL-Pat,Pattern
000410.jpg,POINT_MULTI_VERTI,11,P-Ver,Vertical Multi-points
000411.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part
000412.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part
000413.jpg,SPECIAL_S,19,LS-S-Cur,S-Curve
000414.jpg,SPECIAL_O,18,LS-O-Cur,O-Curve
000415.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part
000416.jpg,HORI3,9,LS-Hori3,Horizontal Third Part
000417.jpg,POINT_1_ROT,1,P-RoT,Single Point RoT
000418.jpg,POINT_MULTI_TRI,15,P-Tri,Three Points Triangle
000419.jpg,PATTERN,23,PL-Pat,Pattern
000420.jpg,SHAPE_VERTI_ONESIDE,2,S-RoT,Single Shape RoT
000421.jpg,POINT_MULTI_HORI,7,P-Hori,Horizontal -Arranged Points
000422.jpg,SHAPE_VERTI_AVERAGE,10,S-Hori,Horizontal Arranged Shapes
000423.jpg,POINT_SHAPE_CENT,3,P-Cent,Centered Single Point
000424.jpg,PERSPECTIVE,21,S-Per,Perspective
000425.jpg,SCATTER,24,P-Scat,Scatter
000426.jpg,HORI3,9,LS-Hori3,Horizontal Third Part
000427.jpg,DIA,6,LS-Dia,Diagonal Lines/Shapes
000428.jpg,DIA,6,LS-Dia,Diagonal Lines/Shapes
000429.jpg,POINT_MULTI_VERTI,11,P-Ver,Vertical Multi-points
000430.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape
000431.jpg,POINT_SHAPE_CENT,3,P-Cent,Centered Single Point
000432.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part
000433.jpg,SPECIAL_TRIANGLE,16,LS-Tri,Line/Shape-Triangle
000434.jpg,LINE_VERTI2,12,L-Ver2,Vertical Middle Line
000435.jpg,POINT_1_ROT,1,P-RoT,Single Point RoT
000436.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part
000437.jpg,PATTERN,23,PL-Pat,Pattern
000438.jpg,SHAPE_VERTI_ONESIDE,2,S-RoT,Single Shape RoT
000439.jpg,HORI3,9,LS-Hori3,Horizontal Third Part
000440.jpg,SCATTER,24,P-Scat,Scatter
000441.jpg,PATTERN,23,PL-Pat,Pattern
000442.jpg,POINT_MULTI_HORI,7,P-Hori,Horizontal -Arranged Points
000443.jpg,POINT_1_ROT,1,P-RoT,Single Point RoT
000444.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape
000445.jpg,SHAPE_VERTI_AVERAGE,10,S-Hori,Horizontal Arranged Shapes
000446.jpg,HORI3,9,LS-Hori3,Horizontal Third Part
000447.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape
000448.jpg,LINE_VERTI_MANY,14,L-VerMul,Vertical Multi-lines
000449.jpg,POINT_SHAPE_CENT,3,P-Cent,Centered Single Point
000450.jpg,POINT_MULTI_VERTI,11,P-Ver,Vertical Multi-points
000451.jpg,SPECIAL_TRIANGLE,16,LS-Tri,Line/Shape-Triangle
000452.jpg,POINT_SHAPE_CENT,3,P-Cent,Centered Single Point
000453.jpg,DIFFUSE,20,LS-Dif,Diffuse
000454.jpg,POINT_SHAPE_CENT,3,P-Cent,Centered Single Point
000455.jpg,POINT_SHAPE_CENT,3,P-Cent,Centered Single Point
000456.jpg,DIA,6,LS-Dia,Diagonal Lines/Shapes
000457.jpg,DIFFUSE,20,LS-Dif,Diffuse
000458.jpg,SPECIAL_TRIANGLE,16,LS-Tri,Line/Shape-Triangle
000459.jpg,SCATTER,24,P-Scat,Scatter
000460.jpg,DIFFUSE,20,LS-Dif,Diffuse
000461.jpg,SHAPE_VERTI_ONESIDE,2,S-RoT,Single Shape RoT
000462.jpg,POINT_SHAPE_CENT,3,P-Cent,Centered Single Point
000463.jpg,DENSE,22,PL-Den,Random- Dense
000464.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape
000465.jpg,POINT_MULTI_HORI,7,P-Hori,Horizontal -Arranged Points
000466.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape
000467.jpg,SCATTER,24,P-Scat,Scatter
000468.jpg,POINT_MULTI_DIA,5,P-Dia,Diagonal Multi-points
000469.jpg,POINT_MULTI_HORI,7,P-Hori,Horizontal -Arranged Points
000470.jpg,POINT_MULTI_VERTI,11,P-Ver,Vertical Multi-points
000471.jpg,HORI3,9,LS-Hori3,Horizontal Third Part
000472.jpg,HORI3,9,LS-Hori3,Horizontal Third Part
000473.jpg,HORI3,9,LS-Hori3,Horizontal Third Part
000474.jpg,SCATTER,24,P-Scat,Scatter
000475.jpg,HORI3,9,LS-Hori3,Horizontal Third Part
000476.jpg,POINT_MULTI_TRI,15,P-Tri,Three Points Triangle
000477.jpg,POINT_MULTI_DIA,5,P-Dia,Diagonal Multi-points
000478.jpg,SPECIAL_C,17,LS-C-Cur,C-Curve
000479.jpg,PATTERN,23,PL-Pat,Pattern
000480.jpg,SHAPE_VERTI_AVERAGE,10,S-Hori,Horizontal Arranged Shapes
000481.jpg,PATTERN,23,PL-Pat,Pattern
000482.jpg,HORI3,9,LS-Hori3,Horizontal Third Part
000483.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part
000484.jpg,PERSPECTIVE,21,S-Per,Perspective
000485.jpg,POINT_SHAPE_CENT,3,P-Cent,Centered Single Point
000486.jpg,DIFFUSE,20,LS-Dif,Diffuse
000487.jpg,POINT_SHAPE_CENT,3,P-Cent,Centered Single Point
000488.jpg,HORI3,9,LS-Hori3,Horizontal Third Part
000489.jpg,DIA,6,LS-Dia,Diagonal Lines/Shapes
000490.jpg,PERSPECTIVE,21,S-Per,Perspective
000491.jpg,SPECIAL_O,18,LS-O-Cur,O-Curve
000492.jpg,PERSPECTIVE,21,S-Per,Perspective
000493.jpg,LINE_VERTI_MANY,14,L-VerMul,Vertical Multi-lines
000494.jpg,PATTERN,23,PL-Pat,Pattern
000495.jpg,PERSPECTIVE,21,S-Per,Perspective
000496.jpg,SPECIAL_S,19,LS-S-Cur,S-Curve
000497.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part
000498.jpg,POINT_1_ROT,1,P-RoT,Single Point RoT
000499.jpg,PATTERN,23,PL-Pat,Pattern
000500.jpg,SCATTER,24,P-Scat,Scatter
000501.jpg,POINT_MULTI_VERTI,11,P-Ver,Vertical Multi-points
000502.jpg,POINT_MULTI_TRI,15,P-Tri,Three Points Triangle
000503.jpg,SCATTER,24,P-Scat,Scatter
000504.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part
000505.jpg,SPECIAL_S,19,LS-S-Cur,S-Curve
000506.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part
000507.jpg,HORI3,9,LS-Hori3,Horizontal Third Part
000508.jpg,SPECIAL_TRIANGLE,16,LS-Tri,Line/Shape-Triangle
000509.jpg,PATTERN,23,PL-Pat,Pattern
000510.jpg,POINT_MULTI_HORI,7,P-Hori,Horizontal -Arranged Points
000511.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape
000512.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape
000513.jpg,DENSE,22,PL-Den,Random- Dense
000514.jpg,SCATTER,24,P-Scat,Scatter
000515.jpg,PERSPECTIVE,21,S-Per,Perspective
000516.jpg,LINE_VERTI_MANY,14,L-VerMul,Vertical Multi-lines
000517.jpg,LINE_VERTI2,12,L-Ver2,Vertical Middle Line
000518.jpg,POINT_MULTI_VERTI,11,P-Ver,Vertical Multi-points
000519.jpg,POINT_MULTI_TRI,15,P-Tri,Three Points Triangle
000520.jpg,POINT_MULTI_VERTI,11,P-Ver,Vertical Multi-points
000521.jpg,SPECIAL_C,17,LS-C-Cur,C-Curve
000522.jpg,PATTERN,23,PL-Pat,Pattern
000523.jpg,POINT_MULTI_TRI,15,P-Tri,Three Points Triangle
000524.jpg,SPECIAL_O,18,LS-O-Cur,O-Curve
000525.jpg,POINT_1_ROT,1,P-RoT,Single Point RoT
000526.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape
000527.jpg,POINT_MULTI_DIA,5,P-Dia,Diagonal Multi-points
000528.jpg,SPECIAL_O,18,LS-O-Cur,O-Curve
000529.jpg,LINE_VERTI2,12,L-Ver2,Vertical Middle Line
000530.jpg,DIFFUSE,20,LS-Dif,Diffuse
000531.jpg,SPECIAL_C,17,LS-C-Cur,C-Curve
000532.jpg,POINT_MULTI_HORI,7,P-Hori,Horizontal -Arranged Points
000533.jpg,SPECIAL_TRIANGLE,16,LS-Tri,Line/Shape-Triangle
000534.jpg,POINT_MULTI_HORI,7,P-Hori,Horizontal -Arranged Points
000535.jpg,SPECIAL_C,17,LS-C-Cur,C-Curve
000536.jpg,DIFFUSE,20,LS-Dif,Diffuse
000537.jpg,LINE_VERTI3,13,L-Ver3,Vertical Third Line
000538.jpg,PERSPECTIVE,21,S-Per,Perspective
000539.jpg,POINT_MULTI_DIA,5,P-Dia,Diagonal Multi-points
000540.jpg,POINT_SHAPE_CENT,3,P-Cent,Centered Single Point
000541.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape
000542.jpg,POINT_MULTI_DIA,5,P-Dia,Diagonal Multi-points
000543.jpg,SCATTER,24,P-Scat,Scatter
000544.jpg,POINT_SHAPE_CENT,3,P-Cent,Centered Single Point
000545.jpg,PERSPECTIVE,21,S-Per,Perspective
000546.jpg,PERSPECTIVE,21,S-Per,Perspective
000547.jpg,POINT_MULTI_TRI,15,P-Tri,Three Points Triangle
000548.jpg,SPECIAL_S,19,LS-S-Cur,S-Curve
000549.jpg,POINT_MULTI_HORI,7,P-Hori,Horizontal -Arranged Points
000550.jpg,POINT_1_ROT,1,P-RoT,Single Point RoT
000551.jpg,SHAPE_VERTI_AVERAGE,10,S-Hori,Horizontal Arranged Shapes
000552.jpg,SPECIAL_O,18,LS-O-Cur,O-Curve
000553.jpg,LINE_VERTI3,13,L-Ver3,Vertical Third Line
000554.jpg,SHAPE_VERTI_ONESIDE,2,S-RoT,Single Shape RoT
000555.jpg,SCATTER,24,P-Scat,Scatter
000556.jpg,DIA,6,LS-Dia,Diagonal Lines/Shapes
000557.jpg,PATTERN,23,PL-Pat,Pattern
000558.jpg,PATTERN,23,PL-Pat,Pattern
000559.jpg,POINT_1_ROT,1,P-RoT,Single Point RoT
000560.jpg,LINE_VERTI3,13,L-Ver3,Vertical Third Line
000561.jpg,SPECIAL_TRIANGLE,16,LS-Tri,Line/Shape-Triangle
000562.jpg,SPECIAL_S,19,LS-S-Cur,S-Curve
000563.jpg,SHAPE_VERTI_AVERAGE,10,S-Hori,Horizontal Arranged Shapes
000564.jpg,LINE_VERTI_MANY,14,L-VerMul,Vertical Multi-lines
000565.jpg,DENSE,22,PL-Den,Random- Dense
000566.jpg,LINE_VERTI2,12,L-Ver2,Vertical Middle Line
000567.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape
000568.jpg,SPECIAL_C,17,LS-C-Cur,C-Curve
000569.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape
000570.jpg,POINT_SHAPE_CENT,3,P-Cent,Centered Single Point
000571.jpg,SCATTER,24,P-Scat,Scatter
000572.jpg,SCATTER,24,P-Scat,Scatter
000573.jpg,SPECIAL_TRIANGLE,16,LS-Tri,Line/Shape-Triangle
000574.jpg,HORI3,9,LS-Hori3,Horizontal Third Part
000575.jpg,SPECIAL_S,19,LS-S-Cur,S-Curve
000576.jpg,PERSPECTIVE,21,S-Per,Perspective
000577.jpg,SPECIAL_S,19,LS-S-Cur,S-Curve
000578.jpg,HORI3,9,LS-Hori3,Horizontal Third Part
000579.jpg,SHAPE_VERTI_AVERAGE,10,S-Hori,Horizontal Arranged Shapes
000580.jpg,LINE_VERTI_MANY,14,L-VerMul,Vertical Multi-lines
000581.jpg,POINT_MULTI_DIA,5,P-Dia,Diagonal Multi-points
000582.jpg,POINT_SHAPE_CENT,3,P-Cent,Centered Single Point
000583.jpg,POINT_MULTI_HORI,7,P-Hori,Horizontal -Arranged Points
000584.jpg,HORI3,9,LS-Hori3,Horizontal Third Part
000585.jpg,POINT_MULTI_HORI,7,P-Hori,Horizontal -Arranged Points
000586.jpg,POINT_MULTI_VERTI,11,P-Ver,Vertical Multi-points
000587.jpg,SPECIAL_TRIANGLE,16,LS-Tri,Line/Shape-Triangle
000588.jpg,POINT_MULTI_TRI,15,P-Tri,Three Points Triangle
000589.jpg,POINT_MULTI_VERTI,11,P-Ver,Vertical Multi-points
000590.jpg,DIA,6,LS-Dia,Diagonal Lines/Shapes
000591.jpg,PATTERN,23,PL-Pat,Pattern
000592.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part
000593.jpg,POINT_MULTI_VERTI,11,P-Ver,Vertical Multi-points
000594.jpg,DENSE,22,PL-Den,Random- Dense
000595.jpg,PERSPECTIVE,21,S-Per,Perspective
000596.jpg,SPECIAL_C,17,LS-C-Cur,C-Curve
000597.jpg,SCATTER,24,P-Scat,Scatter
000598.jpg,SPECIAL_C,17,LS-C-Cur,C-Curve
000599.jpg,POINT_MULTI_HORI,7,P-Hori,Horizontal -Arranged Points
000600.jpg,DIFFUSE,20,LS-Dif,Diffuse
000601.jpg,SPECIAL_S,19,LS-S-Cur,S-Curve
000602.jpg,SCATTER,24,P-Scat,Scatter
000603.jpg,SPECIAL_C,17,LS-C-Cur,C-Curve
000604.jpg,DIFFUSE,20,LS-Dif,Diffuse
000605.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape
000606.jpg,SPECIAL_O,18,LS-O-Cur,O-Curve
000607.jpg,HORI3,9,LS-Hori3,Horizontal Third Part
000608.jpg,PATTERN,23,PL-Pat,Pattern
000609.jpg,DIFFUSE,20,LS-Dif,Diffuse
000610.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part
000611.jpg,SPECIAL_TRIANGLE,16,LS-Tri,Line/Shape-Triangle
000612.jpg,SCATTER,24,P-Scat,Scatter
000613.jpg,LINE_VERTI3,13,L-Ver3,Vertical Third Line
000614.jpg,SPECIAL_S,19,LS-S-Cur,S-Curve
000615.jpg,SPECIAL_O,18,LS-O-Cur,O-Curve
000616.jpg,SPECIAL_O,18,LS-O-Cur,O-Curve
000617.jpg,DENSE,22,PL-Den,Random- Dense
000618.jpg,SHAPE_VERTI_AVERAGE,10,S-Hori,Horizontal Arranged Shapes
000619.jpg,SPECIAL_S,19,LS-S-Cur,S-Curve
000620.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape
000621.jpg,POINT_1_ROT,1,P-RoT,Single Point RoT
000622.jpg,SPECIAL_S,19,LS-S-Cur,S-Curve
000623.jpg,SHAPE_VERTI_AVERAGE,10,S-Hori,Horizontal Arranged Shapes
000624.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part
000625.jpg,PERSPECTIVE,21,S-Per,Perspective
000626.jpg,POINT_MULTI_VERTI,11,P-Ver,Vertical Multi-points
000627.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part
000628.jpg,DIFFUSE,20,LS-Dif,Diffuse
000629.jpg,HORI3,9,LS-Hori3,Horizontal Third Part
000630.jpg,POINT_MULTI_VERTI,11,P-Ver,Vertical Multi-points
000631.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part
000632.jpg,DIFFUSE,20,LS-Dif,Diffuse
000633.jpg,SPECIAL_C,17,LS-C-Cur,C-Curve
000634.jpg,POINT_MULTI_TRI,15,P-Tri,Three Points Triangle
000635.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape
000636.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape
000637.jpg,PERSPECTIVE,21,S-Per,Perspective
000638.jpg,HORI3,9,LS-Hori3,Horizontal Third Part
000639.jpg,POINT_MULTI_VERTI,11,P-Ver,Vertical Multi-points
000640.jpg,SCATTER,24,P-Scat,Scatter
000641.jpg,HORI3,9,LS-Hori3,Horizontal Third Part
000642.jpg,DIA,6,LS-Dia,Diagonal Lines/Shapes
000643.jpg,DIA,6,LS-Dia,Diagonal Lines/Shapes
000644.jpg,DIA,6,LS-Dia,Diagonal Lines/Shapes
000645.jpg,LINE_VERTI3,13,L-Ver3,Vertical Third Line
000646.jpg,HORI3,9,LS-Hori3,Horizontal Third Part
000647.jpg,SHAPE_VERTI_AVERAGE,10,S-Hori,Horizontal Arranged Shapes
000648.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape
000649.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape
000650.jpg,POINT_SHAPE_CENT,3,P-Cent,Centered Single Point
000651.jpg,DIFFUSE,20,LS-Dif,Diffuse
000652.jpg,LINE_VERTI3,13,L-Ver3,Vertical Third Line
000653.jpg,POINT_MULTI_TRI,15,P-Tri,Three Points Triangle
000654.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part
000655.jpg,LINE_VERTI3,13,L-Ver3,Vertical Third Line
000656.jpg,HORI3,9,LS-Hori3,Horizontal Third Part
000657.jpg,SPECIAL_C,17,LS-C-Cur,C-Curve
000658.jpg,LINE_VERTI3,13,L-Ver3,Vertical Third Line
000659.jpg,POINT_MULTI_DIA,5,P-Dia,Diagonal Multi-points
000660.jpg,DIA,6,LS-Dia,Diagonal Lines/Shapes
000661.jpg,POINT_MULTI_VERTI,11,P-Ver,Vertical Multi-points
000662.jpg,DENSE,22,PL-Den,Random- Dense
000663.jpg,POINT_MULTI_VERTI,11,P-Ver,Vertical Multi-points
000664.jpg,SHAPE_VERTI_AVERAGE,10,S-Hori,Horizontal Arranged Shapes
000665.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape
000666.jpg,POINT_SHAPE_CENT,3,P-Cent,Centered Single Point
000667.jpg,DIFFUSE,20,LS-Dif,Diffuse
000668.jpg,DENSE,22,PL-Den,Random- Dense
000669.jpg,POINT_MULTI_DIA,5,P-Dia,Diagonal Multi-points
000670.jpg,SPECIAL_C,17,LS-C-Cur,C-Curve
000671.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape
000672.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part
000673.jpg,SPECIAL_O,18,LS-O-Cur,O-Curve
000674.jpg,HORI3,9,LS-Hori3,Horizontal Third Part
000675.jpg,PATTERN,23,PL-Pat,Pattern
000676.jpg,SPECIAL_S,19,LS-S-Cur,S-Curve
000677.jpg,HORI3,9,LS-Hori3,Horizontal Third Part
000678.jpg,DIFFUSE,20,LS-Dif,Diffuse
000679.jpg,LINE_VERTI2,12,L-Ver2,Vertical Middle Line
000680.jpg,HORI3,9,LS-Hori3,Horizontal Third Part
000681.jpg,SPECIAL_S,19,LS-S-Cur,S-Curve
000682.jpg,HORI3,9,LS-Hori3,Horizontal Third Part
000683.jpg,PERSPECTIVE,21,S-Per,Perspective
000684.jpg,HORI3,9,LS-Hori3,Horizontal Third Part
000685.jpg,DENSE,22,PL-Den,Random- Dense
000686.jpg,SPECIAL_TRIANGLE,16,LS-Tri,Line/Shape-Triangle
000687.jpg,LINE_VERTI_MANY,14,L-VerMul,Vertical Multi-lines
000688.jpg,LINE_VERTI_MANY,14,L-VerMul,Vertical Multi-lines
000689.jpg,LINE_VERTI_MANY,14,L-VerMul,Vertical Multi-lines
000690.jpg,SHAPE_VERTI_AVERAGE,10,S-Hori,Horizontal Arranged Shapes
000691.jpg,SHAPE_VERTI_ONESIDE,2,S-RoT,Single Shape RoT
000692.jpg,DIFFUSE,20,LS-Dif,Diffuse
000693.jpg,DIFFUSE,20,LS-Dif,Diffuse
000694.jpg,POINT_MULTI_DIA,5,P-Dia,Diagonal Multi-points
000695.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part
000696.jpg,SCATTER,24,P-Scat,Scatter
000697.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape
000698.jpg,POINT_MULTI_VERTI,11,P-Ver,Vertical Multi-points
000699.jpg,PATTERN,23,PL-Pat,Pattern
000700.jpg,SHAPE_VERTI_AVERAGE,10,S-Hori,Horizontal Arranged Shapes
000701.jpg,SCATTER,24,P-Scat,Scatter
000702.jpg,DIFFUSE,20,LS-Dif,Diffuse
000703.jpg,LINE_VERTI2,12,L-Ver2,Vertical Middle Line
000704.jpg,POINT_1_ROT,1,P-RoT,Single Point RoT
000705.jpg,POINT_1_ROT,1,P-RoT,Single Point RoT
000706.jpg,SPECIAL_TRIANGLE,16,LS-Tri,Line/Shape-Triangle
000707.jpg,LINE_VERTI_MANY,14,L-VerMul,Vertical Multi-lines
000708.jpg,POINT_MULTI_TRI,15,P-Tri,Three Points Triangle
000709.jpg,SHAPE_VERTI_ONESIDE,2,S-RoT,Single Shape RoT
000710.jpg,DIA,6,LS-Dia,Diagonal Lines/Shapes
000711.jpg,SPECIAL_S,19,LS-S-Cur,S-Curve
000712.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape
000713.jpg,SPECIAL_TRIANGLE,16,LS-Tri,Line/Shape-Triangle
000714.jpg,POINT_SHAPE_CENT,3,P-Cent,Centered Single Point
000715.jpg,POINT_MULTI_DIA,5,P-Dia,Diagonal Multi-points
000716.jpg,LINE_VERTI2,12,L-Ver2,Vertical Middle Line
000717.jpg,DIA,6,LS-Dia,Diagonal Lines/Shapes
000718.jpg,POINT_MULTI_DIA,5,P-Dia,Diagonal Multi-points
000719.jpg,POINT_MULTI_HORI,7,P-Hori,Horizontal -Arranged Points
000720.jpg,SPECIAL_C,17,LS-C-Cur,C-Curve
000721.jpg,LINE_VERTI_MANY,14,L-VerMul,Vertical Multi-lines
000722.jpg,POINT_MULTI_VERTI,11,P-Ver,Vertical Multi-points
000723.jpg,DIFFUSE,20,LS-Dif,Diffuse
000724.jpg,SPECIAL_O,18,LS-O-Cur,O-Curve
000725.jpg,SPECIAL_TRIANGLE,16,LS-Tri,Line/Shape-Triangle
000726.jpg,POINT_SHAPE_CENT,3,P-Cent,Centered Single Point
000727.jpg,DENSE,22,PL-Den,Random- Dense
000728.jpg,POINT_1_ROT,1,P-RoT,Single Point RoT
000729.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part
000730.jpg,HORI3,9,LS-Hori3,Horizontal Third Part
000731.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part
000732.jpg,DENSE,22,PL-Den,Random- Dense
000733.jpg,HORI3,9,LS-Hori3,Horizontal Third Part
000734.jpg,PERSPECTIVE,21,S-Per,Perspective
000735.jpg,POINT_MULTI_HORI,7,P-Hori,Horizontal -Arranged Points
000736.jpg,LINE_VERTI3,13,L-Ver3,Vertical Third Line
000737.jpg,SPECIAL_S,19,LS-S-Cur,S-Curve
000738.jpg,SPECIAL_S,19,LS-S-Cur,S-Curve
000739.jpg,DIA,6,LS-Dia,Diagonal Lines/Shapes
000740.jpg,POINT_MULTI_HORI,7,P-Hori,Horizontal -Arranged Points
000741.jpg,DIA,6,LS-Dia,Diagonal Lines/Shapes
000742.jpg,SPECIAL_S,19,LS-S-Cur,S-Curve
000743.jpg,HORI3,9,LS-Hori3,Horizontal Third Part
000744.jpg,POINT_MULTI_HORI,7,P-Hori,Horizontal -Arranged Points
000745.jpg,PERSPECTIVE,21,S-Per,Perspective
000746.jpg,POINT_1_ROT,1,P-RoT,Single Point RoT
000747.jpg,SPECIAL_O,18,LS-O-Cur,O-Curve
000748.jpg,DIA,6,LS-Dia,Diagonal Lines/Shapes
000749.jpg,PERSPECTIVE,21,S-Per,Perspective
000750.jpg,SHAPE_VERTI_ONESIDE,2,S-RoT,Single Shape RoT
000751.jpg,POINT_SHAPE_CENT,3,P-Cent,Centered Single Point
000752.jpg,SPECIAL_TRIANGLE,16,LS-Tri,Line/Shape-Triangle
000753.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part
000754.jpg,POINT_1_ROT,1,P-RoT,Single Point RoT
000755.jpg,POINT_MULTI_TRI,15,P-Tri,Three Points Triangle
000756.jpg,SHAPE_VERTI_AVERAGE,10,S-Hori,Horizontal Arranged Shapes
000757.jpg,SCATTER,24,P-Scat,Scatter
000758.jpg,SPECIAL_O,18,LS-O-Cur,O-Curve
000759.jpg,SHAPE_VERTI_ONESIDE,2,S-RoT,Single Shape RoT
000760.jpg,PATTERN,23,PL-Pat,Pattern
000761.jpg,POINT_1_ROT,1,P-RoT,Single Point RoT
000762.jpg,SPECIAL_S,19,LS-S-Cur,S-Curve
000763.jpg,POINT_MULTI_HORI,7,P-Hori,Horizontal -Arranged Points
000764.jpg,SPECIAL_O,18,LS-O-Cur,O-Curve
000765.jpg,POINT_MULTI_HORI,7,P-Hori,Horizontal -Arranged Points
000766.jpg,PATTERN,23,PL-Pat,Pattern
000767.jpg,SHAPE_VERTI_ONESIDE,2,S-RoT,Single Shape RoT
000768.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part
000769.jpg,SHAPE_VERTI_ONESIDE,2,S-RoT,Single Shape RoT
000770.jpg,SHAPE_VERTI_ONESIDE,2,S-RoT,Single Shape RoT
000771.jpg,HORI3,9,LS-Hori3,Horizontal Third Part
000772.jpg,POINT_1_ROT,1,P-RoT,Single Point RoT
000773.jpg,DIFFUSE,20,LS-Dif,Diffuse
000774.jpg,HORI3,9,LS-Hori3,Horizontal Third Part
000775.jpg,POINT_1_ROT,1,P-RoT,Single Point RoT
000776.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape
000777.jpg,POINT_MULTI_DIA,5,P-Dia,Diagonal Multi-points
000778.jpg,LINE_VERTI_MANY,14,L-VerMul,Vertical Multi-lines
000779.jpg,SHAPE_VERTI_ONESIDE,2,S-RoT,Single Shape RoT
000780.jpg,PATTERN,23,PL-Pat,Pattern
000781.jpg,DIFFUSE,20,LS-Dif,Diffuse
000782.jpg,HORI3,9,LS-Hori3,Horizontal Third Part
000783.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape
000784.jpg,LINE_VERTI3,13,L-Ver3,Vertical Third Line
000785.jpg,POINT_MULTI_VERTI,11,P-Ver,Vertical Multi-points
000786.jpg,POINT_MULTI_HORI,7,P-Hori,Horizontal -Arranged Points
000787.jpg,POINT_1_ROT,1,P-RoT,Single Point RoT
000788.jpg,SPECIAL_C,17,LS-C-Cur,C-Curve
000789.jpg,POINT_1_ROT,1,P-RoT,Single Point RoT
000790.jpg,POINT_MULTI_VERTI,11,P-Ver,Vertical Multi-points
000791.jpg,DIFFUSE,20,LS-Dif,Diffuse
000792.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part
000793.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape
000794.jpg,POINT_1_ROT,1,P-RoT,Single Point RoT
000795.jpg,DIA,6,LS-Dia,Diagonal Lines/Shapes
000796.jpg,POINT_MULTI_VERTI,11,P-Ver,Vertical Multi-points
000797.jpg,LINE_VERTI3,13,L-Ver3,Vertical Third Line
000798.jpg,HORI3,9,LS-Hori3,Horizontal Third Part
000799.jpg,DIA,6,LS-Dia,Diagonal Lines/Shapes
000800.jpg,LINE_VERTI_MANY,14,L-VerMul,Vertical Multi-lines
